_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,key,plot_id,arm,target_level,n_words,neural,symbolic
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN110|L1|a1|bn|local:google/gemma-3-12b-it,BN110,bn,1,15,0.21215150337404706,0.4176301064222514
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN115|L0|a1|bn|local:google/gemma-3-12b-it,BN115,bn,0,8,0.9999999999989461,0.8758458715318286
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN115|L1|a1|bn|local:google/gemma-3-12b-it,BN115,bn,1,16,2.1390426177530104e-08,0.08652325473178471
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN001|L0|a1|en|local:google/gemma-3-12b-it,BN001,en,0,10,0.999999987326279,0.9351319074870835
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN001|L1|a1|en|local:google/gemma-3-12b-it,BN001,en,1,18,0.8764256550053757,0.0767812706027062
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN005|L0|a1|en|local:google/gemma-3-12b-it,BN005,en,0,9,0.9999999464219989,0.36911569893112794
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN005|L1|a1|en|local:google/gemma-3-12b-it,BN005,en,1,14,0.9999994045284013,0.07645766298596515
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN011|L0|a1|en|local:google/gemma-3-12b-it,BN011,en,0,8,0.9840415483697633,0.8762766849522339
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN011|L1|a1|en|local:google/gemma-3-12b-it,BN011,en,1,15,0.9999950563229189,0.07528999775717099
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN012|L0|a1|en|local:google/gemma-3-12b-it,BN012,en,0,14,0.999999999999886,0.7694986607560617
