review_id,cluster,Sentiment,region,threshold
bn_0733,0,0,A_organic,0.95
bn_0734,0,0,A_organic,0.95
bn_0735,2,0,A_organic,0.95
bn_0736,0,0,A_organic,0.95
bn_0737,0,0,A_organic,0.95
bn_0738,0,0,A_organic,0.95
bn_0739,1,0,A_organic,0.95
bn_0740,0,0,A_organic,0.95
bn_0741,0,0,A_organic,0.95
bn_0742,0,0,A_organic,0.95
bn_0743,0,0,A_organic,0.95
bn_0744,0,0,A_organic,0.95
bn_0745,0,0,A_organic,0.95
bn_0746,0,0,A_organic,0.95
bn_0747,0,0,A_organic,0.95
bn_0748,0,0,A_organic,0.95
bn_0749,0,0,A_organic,0.95
bn_0750,0,0,A_organic,0.95
bn_0751,0,0,A_organic,0.95
bn_0752,0,0,A_organic,0.95
bn_0753,0,0,A_organic,0.95
bn_0754,1,0,A_organic,0.95
bn_0755,0,0,A_organic,0.95
